timestamp_s,ch1_uV,ch2_uV,ch3_uV,ch4_uV,ch5_uV,ch6_uV,ch7_uV,ch8_uV,ch9_uV,ch10_uV,ch11_uV,ch12_uV,ch13_uV,ch14_uV,ch15_uV,ch16_uV
1769.452212393,-14.7298,-16.1827,-18.0155,-16.8309,-92190.7109,-20792.2852,-26006.0762,-43806.0234,-46.8716,4166.4321,-40.5014,1098.8564,-68757.9219,-19202.584,-86602.3672,-51996.3477
1769.456196453,-14.7745,-16.1156,-18.0379,-16.7862,-92177.0547,-20761.7754,-25969.3516,-43780.293,-37.5956,4277.9673,-29.0349,1212.6492,-68766.125,-19202.7637,-86618.6875,-52000.6406
1769.460195328,-14.7074,-16.138,-18.0155,-16.8085,-92195.5781,-20775.3203,-25980.5957,-43795.4727,-172.8684,4466.415,-154.6741,1397.3193,-68795.6953,-19236.5586,-86653.6016,-52033.2305
1769.464205406,-14.618,-16.1603,-18.0155,-16.8085,-92233.2188,-20826.0586,-26037.1445,-43844.043,-287.9799,4498.646,-268.355,1424.432,-68814.1797,-19269.5957,-86667.9922,-52062.4883
1769.468192374,-14.6627,-16.138,-17.9932,-16.8532,-92200.4766,-20803.2383,-26016.2461,-43829.1797,-57.4216,4178.5918,-51.342,1104.1761,-68764.3828,-19212.084,-86612.2031,-52016.8008
1769.472183341,-14.6851,-16.138,-17.9932,-16.8756,-92177.1875,-20764.3008,-25969.2402,-43797.125,-20.3624,4250.5195,-15.5121,1175.6346,-68765.6562,-19200.4609,-86618.6172,-52012.8672
1769.476185364,-14.6404,-16.1156,-17.9708,-16.8085,-92192.6094,-20770.1133,-25972.6387,-43804.1875,-116.5867,4413.3965,-102.5722,1335.1591,-68789.2109,-19222.7012,-86647.7422,-52034.2812
1769.480183943,-14.6404,-16.0709,-17.9708,-16.7862,-92229.8672,-20813.6543,-26022.0137,-43845.3594,-293.6796,4537.7617,-270.9702,1457.4231,-68818.6484,-19266.623,-86678.5469,-52073.3945
1769.484180169,-14.6627,-16.1603,-17.9708,-16.8532,-92213.7734,-20813.3184,-26024.6055,-43847.7969,-85.4507,4206.4644,-77.8064,1128.1149,-68768.2266,-19216.0625,-86623.4219,-52033.4297
1769.488180766,-14.7074,-16.205,-17.9708,-16.8309,-92179.2656,-20766.4473,-25970.0664,-43808.0547,-30.8678,4250.1621,-23.1788,1175.1877,-68765.0078,-19203.4336,-86626.8906,-52027.6875
1769.492178197,-14.6851,-16.138,-17.9932,-16.8309,-92195.7812,-20773.8457,-25976.1914,-43817.1758,-95.3525,4381.7017,-82.3885,1307.89,-68784.0703,-19223.6406,-86650.7656,-52050.1953
1769.496177683,-14.6627,-16.1156,-17.9708,-16.8085,-92226.25,-20810.9727,-26015.1738,-43853.3867,-305.3025,4566.1484,-282.0567,1492.0907,-68822.5,-19276.5469,-86691.5547,-52099.8164
1769.500177502,-14.6627,-16.1603,-17.9708,-16.7862,-92224.7734,-20827.5352,-26036.0488,-43872.9883,-123.8287,4243.9482,-114.2398,1171.9467,-68778.2422,-19236.3809,-86640.1016,-52068.6133
1769.504165025,-14.6627,-16.2274,-17.9932,-16.8532,-92178.5938,-20771.8555,-25974.3145,-43825.8242,-22.3294,4212.3203,-16.8979,1143.3588,-68761.5469,-19206.3848,-86629.375,-52047.6445
1769.508166548,-14.6851,-16.1827,-18.0379,-16.7862,-92190.4844,-20770.1582,-25969.3301,-43826.0273,-56.1029,4336.0371,-47.0728,1267.545,-68774.5078,-19216.332,-86650.4453,-52060.4766
1769.512163682,-14.6627,-16.1156,-18.0379,-16.8085,-92218.875,-20797.3145,-25998.5664,-43854.2109,-285.2306,4567.6235,-262.253,1497.5222,-68818.4297,-19271.3613,-86698.1016,-52111.7305
1769.516165835,-14.618,-16.1827,-18.0155,-16.8085,-92234.5859,-20831.9824,-26038.7324,-43889.5273,-167.951,4307.1587,-156.2163,1238.4208,-68788.6562,-19247.8027,-86661.4219,-52097.9375
1769.520161302,-14.6404,-16.2497,-17.9708,-16.8532,-92184.4062,-20778.1602,-25978.873,-43844.8242,-23.0894,4197.6128,-18.0602,1133.4124,-68761.3203,-19208.5078,-86639.0938,-52075.4531
1769.524158973,-14.6627,-16.138,-17.9708,-16.8532,-92191.2656,-20770.4707,-25965.7539,-43841.6953,-40.6802,4309.2373,-32.4994,1245.9756,-68771.8438,-19215.4824,-86658.0234,-52088.707
1769.528154663,-14.6627,-16.1156,-18.0155,-16.8532,-92213.5078,-20792.4199,-25986.3164,-43865.2539,-240.9965,4534.2524,-220.947,1469.6719,-68810.6016,-19264.1641,-86702.7969,-52136.7617
1769.532154297,-14.6627,-16.1156,-18.0155,-16.7862,-92241.2266,-20837.8613,-26036.7656,-43909.9805,-219.1589,4380.3384,-205.2114,1316.026,-68799.3594,-19265.0137,-86685.8984,-52141.5898
1769.536153579,-14.6851,-16.1827,-17.9708,-16.7862,-92192.6562,-20790.877,-25987.8809,-43871.5352,-34.8017,4192.3604,-28.1855,1131.356,-68763.8438,-19219.0586,-86651.5,-52110.6562
1769.54015325,-14.6627,-16.1603,-17.9708,-16.7862,-92194.0391,-20777.7793,-25971.6543,-43862.2812,-42.5577,4304.9014,-32.2759,1246.5121,-68775.3359,-19224.4453,-86670.4297,-52125.6328
1769.544145532,-14.6404,-16.138,-17.9708,-16.8085,-92210.8672,-20790.3184,-25985.668,-43878.8008,-207.1783,4499.7192,-187.2406,1439.1394,-68808.8359,-19264.1641,-86709.1016,-52166.2656
1769.548142685,-14.618,-16.138,-18.0155,-16.8085,-92242.1641,-20837.0781,-26037.5703,-43924.6211,-252.8429,4431.7026,-234.3133,1369.8267,-68810.2734,-19279.4297,-86706.5938,-52183.2305
1769.552152763,-14.7298,-16.1603,-18.0155,-16.8309,-92196.9688,-20798.7461,-25996.8887,-43893.2383,-41.5295,4171.5957,-35.4052,1112.2004,-68762.3672,-19224.5117,-86658.2734,-52141.3008
1769.556138916,-14.7074,-16.1827,-18.0155,-16.8532,-92188.8516,-20776.6387,-25965.9316,-43874.7305,-30.8231,4280.3369,-22.307,1222.4169,-68770.3906,-19225.7188,-86674.0781,-52149.9492
1769.560138717,-14.6851,-16.1603,-18.0602,-16.8085,-92205.9297,-20789.0664,-25975.0742,-43889.6172,-161.5808,4458.0332,-143.4311,1398.2804,-68798.2656,-19257.4805,-86707.8672,-52183.8789
1769.564132703,-14.6404,-16.1603,-18.0155,-16.8309,-92241.7578,-20837.3477,-26027.3984,-43938.9688,-285.4541,4499.7412,-265.2929,1438.603,-68815.3906,-19291.4551,-86724.1016,-52219.5742
1769.568132485,-14.6851,-16.1827,-17.9932,-16.8309,-92208.6328,-20815.1074,-26007.5293,-43924.9336,-61.0873,4184.1348,-54.1359,1125.2539,-68763.1094,-19237.6777,-86669.7812,-52181.1328
1769.572132952,-14.6851,-16.1827,-18.0155,-16.8532,-92187.2188,-20778.4492,-25964.9043,-43893.7969,-30.4878,4265.3833,-21.48,1209.4752,-68765.3906,-19232.7598,-86681.0234,-52185.7148
1769.57612642,-14.618,-16.1603,-17.9932,-16.8309,-92205.1719,-20788.1504,-25972.0781,-43905.6641,-127.2038,4418.8057,-110.7529,1362.1377,-68788.0938,-19257.4355,-86710.0391,-52214.6133
1769.580124313,-14.6404,-16.1156,-18.0155,-16.8085,-92241.875,-20831.8711,-26019.8672,-43949.1641,-298.7534,4536.3535,-278.0333,1477.3608,-68817.1328,-19302.5859,-86741.0625,-52258.3125
1769.584122614,-14.6851,-16.1827,-18.0155,-16.7862,-92222.3828,-20824.8516,-26017.5645,-43948.6484,-85.0931,4211.4263,-77.7394,1153.283,-68768.7422,-19252.832,-86688.3359,-52222.4805
1769.588118507,-14.7074,-16.1827,-18.0826,-16.8085,-92192.4297,-20780.5293,-25968.7266,-43914.7422,-37.2604,4261.874,-27.7385,1206.3684,-68768.5156,-19241.7012,-86695.8438,-52224.7188
1769.592117346,-14.7298,-16.1156,-18.0155,-16.8085,-92207.1797,-20787.2559,-25972.5254,-43922.543,-88.2447,4368.0449,-75.5712,1310.8851,-68782.8203,-19252.6074,-86713.7969,-52242.9766
1769.596122296,-14.6627,-16.1156,-17.9708,-16.7415,-92237.0859,-20822.6387,-26010.5684,-43957.2969,-302.285,4569.2329,-278.7933,1508.7428,-68822.5625,-19305.0234,-86755.0312,-52294.6328
1769.600114561,-14.6627,-16.138,-18.0379,-16.7638,-92237.2031,-20838.666,-26035.6699,-43978.9141,-131.1153,4265.0034,-121.1241,1204.7814,-68782.9375,-19268.3652,-86707.375,-52272.168
1769.60411403,-14.7074,-16.1827,-17.9708,-16.8085,-92192.8984,-20784.8867,-25979.834,-43934.9258,-29.169,4231.7217,-21.5918,1172.7513,-68767.6484,-19240.7402,-86697.8594,-52261.6641
1769.608108258,-14.6627,-16.138,-17.9261,-16.7862,-92207.1562,-20789.5586,-25980.4609,-43940.668,-70.8997,4349.873,-58.0922,1291.1486,-68782.8203,-19253.9941,-86721.1016,-52285.2227
1769.612111745,-14.618,-16.138,-18.0155,-16.7862,-92232.2188,-20818.9297,-26010.5234,-43967.7383,-259.4143,4539.6167,-237.085,1477.2938,-68817.7812,-19299.2344,-86762.4531,-52332.6094
1769.616105491,-14.618,-16.138,-18.0379,-16.7862,-92244.2422,-20848.2773,-26045.4141,-43995.9883,-160.1279,4332.8408,-148.1697,1270.0038,-68795.1797,-19282.4473,-86734.4688,-52324.3398
1769.620106145,-14.6627,-16.1156,-18.0826,-16.7862,-92199.8984,-20803.0137,-25996.0176,-43957.4102,-25.6151,4206.397,-20.206,1145.4375,-68768.3125,-19243.8242,-86710.5938,-52301.5391
1769.624100391,-14.6627,-16.0933,-18.0155,-16.8309,-92204.1875,-20793.4922,-25983.4121,-43952.1562,-42.066,4313.4619,-32.8124,1251.9436,-68779.7344,-19250.0371,-86729.5547,-52313.5664
1769.62809773,-14.6851,-16.138,-18.0155,-16.8085,-92225.7109,-20811.7324,-26004.4883,-43971.6719,-221.0811,4515.1416,-200.1375,1450.0471,-68814.9219,-19291.8809,-86770.3906,-52355.5625
1769.632095069,-14.6627,-16.138,-18.0379,-16.7862,-92250.0781,-20850.4219,-26051.293,-44011.1875,-205.4349,4398.7339,-191.1968,1333.371,-68807.8984,-19296.5742,-86759.8828,-52364.4141
1769.636095778,-14.7074,-16.1603,-18.0379,-16.8085,-92207.4531,-20809.4512,-26010.8145,-43978.8438,-31.6054,4190.1919,-26.5762,1125.0304,-68768.6484,-19249.3008,-86722.9609,-52330.2617
1769.640103321,-14.7298,-16.1156,-18.0155,-16.8756,-92202.3125,-20787.8379,-25986.6074,-43961.1641,-26.0845,4275.7544,-20.206,1210.1234,-68772.2031,-19245.4102,-86736.1641,-52335.0664
1769.644093641,-14.7298,-16.1156,-17.9932,-16.8309,-92219.3672,-20798.4102,-26000.1309,-43973.2344,-192.6497,4489.9961,-173.4942,1420.9675,-68805.4219,-19282.6934,-86778.1875,-52374.5859
1769.648098888,-14.6851,-16.1156,-18.0379,-16.7415,-92253.7422,-20846.668,-26056.1211,-44020.8438,-247.1656,4466.4595,-230.7147,1394.8159,-68814.1406,-19305.2246,-86784.4922,-52398.7266
