timestamp_s,ch1_uV,ch2_uV,ch3_uV,ch4_uV,ch5_uV,ch6_uV,ch7_uV,ch8_uV,ch9_uV,ch10_uV,ch11_uV,ch12_uV,ch13_uV,ch14_uV,ch15_uV,ch16_uV
1658.433143289,-14.5957,-16.1156,-18.0379,-16.7862,-92026.7344,-16792.1289,-22903.4297,-33817.0938,-52.2137,3485.2627,-44.6364,658.2142,-61351.8516,-17405.9512,-86529.1484,-50424.6172
1658.437134091,-14.6627,-16.1827,-18.0379,-16.8979,-91968.4219,-16732.4492,-22837.6035,-33765.2383,-19.2449,3448.606,-14.551,623.1443,-61332.7617,-17374.2129,-86515.1562,-50398.4023
1658.44113093,-14.6627,-16.1603,-17.9932,-16.8085,-91975.9062,-16721.6973,-22819.0527,-33750.3281,-22.2847,3578.9836,-17.1885,753.7679,-61347.9375,-17386.5957,-86535.25,-50408.3008
1658.44512662,-14.618,-16.0486,-18.0155,-16.7415,-91995.8047,-16739.668,-22832.5527,-33764.7695,-82.2321,3807.3513,-70.5645,981.3757,-61391.5703,-17441.334,-86579.0156,-50452.7617
1658.449119552,-14.5733,-16.138,-18.0379,-16.8085,-92027.7656,-16790.1602,-22884.4766,-33814.9922,-55.5217,3552.0498,-47.6316,724.6659,-61364.0781,-17422.7598,-86541.0156,-50433.3359
1658.453117835,-14.6404,-16.138,-17.9261,-16.8756,-91976.375,-16741.9922,-22833.0215,-33778.9844,-19.4237,3421.3816,-14.7298,595.5399,-61331.2188,-17378.2793,-86512.4688,-50396.0547
1658.457114729,-14.6404,-16.1156,-18.0155,-16.8979,-91970.0312,-16714.7695,-22799.2031,-33752.6094,-20.1613,3550.5298,-15.2886,725.2694,-61343.9141,-17385.1641,-86532.1406,-50404.2578
1658.461111549,-14.6627,-16.0709,-18.0155,-16.8532,-91987.1953,-16725.9004,-22806.625,-33759.9648,-64.9989,3783.1223,-55.0076,957.1017,-61385.2227,-17434.5391,-86575.8203,-50447.2617
1658.465114517,-14.6627,-16.1156,-18.0155,-16.7862,-92024.3672,-16776.0352,-22861.9004,-33810.9492,-62.9649,3632.6726,-54.2477,805.0204,-61377.1992,-17439.6348,-86557.3125,-50449.7188
1658.469108744,-14.6404,-16.138,-18.0155,-16.7862,-91984.6016,-16746.0156,-22832.1953,-33791.7266,-20.3848,3386.0435,-15.5792,559.8218,-61329.1172,-17381.0527,-86508.8516,-50399.3398
