timestamp_s,ch1_uV,ch2_uV,ch3_uV,ch4_uV,ch5_uV,ch6_uV,ch7_uV,ch8_uV,ch9_uV,ch10_uV,ch11_uV,ch12_uV,ch13_uV,ch14_uV,ch15_uV,ch16_uV
1551.97944874,-14.5733,-16.1827,-18.0826,-16.7191,-91353.6562,-12636.2686,-21888.7734,-23968.4902,-19.1331,2363.9651,-14.3945,-15.7803,-51335.1172,-14525.9521,-86112.9531,-48141.4766
1551.983442632,-14.618,-16.138,-18.0826,-16.7415,-91364.25,-12628.0869,-21879.1836,-23954.9688,-19.1554,2492.5996,-14.3498,15.8921,-51348.9297,-14536.7256,-86133.3672,-48152.1602
1551.987437895,-14.618,-16.1156,-18.0155,-16.7862,-91388.0391,-12651.8477,-21904.2188,-23976.6934,-19.1554,2741.218,-14.4839,213.4368,-51397.5234,-14596.0469,-86182.2266,-48202.8125
1551.991437158,-14.5957,-16.1603,-18.0155,-16.8532,-91414.5234,-12703.3232,-21960.0742,-24033.0195,-19.0884,2473.1982,-14.3945,85.7636,-51370.8125,-14578.4111,-86142.0156,-48184.6836
1551.995434495,-14.5286,-16.138,-18.0155,-16.8756,-91359.1094,-12648.8301,-21900.6855,-23988.8301,-19.1554,2324.3132,-14.3275,-14.3051,-51333.5547,-14530.623,-86111.3906,-48143.3555
1551.999437313,-14.5733,-16.1827,-18.0155,-16.8309,-91359.9844,-12627.0596,-21874.334,-23962.8574,-19.1331,2457.7532,-14.3945,-0.6482,-51344.1914,-14535.7197,-86131.1953,-48148.6523
1552.003431557,-14.618,-16.1827,-18.0155,-16.8309,-91379.2969,-12641.2969,-21887.209,-23974.123,-19.1107,2691.53,-14.551,175.5953,-51384.5156,-14582.9707,-86173.2578,-48189.6016
1552.0074616,-14.5957,-16.138,-18.0155,-16.8532,-91413.2891,-12695.9922,-21943.7363,-24030.6738,-19.0884,2543.5837,-14.5063,125.3039,-51378.7031,-14588.4697,-86155.7188,-48191.0781
1552.011435787,-14.6627,-16.1603,-17.9485,-16.7862,-91364.5625,-12655.1328,-21900.5078,-24000.9004,-19.1107,2311.9751,-14.3945,-10.7512,-51332.0547,-14531.0029,-86111.4609,-48143.8008
1552.015460107,-14.6404,-16.138,-17.9485,-16.8532,-91354.9062,-12622.1641,-21866.3086,-23967.0156,-19.1554,2445.8396,-14.3722,-9.3877,-51341.8438,-14534.9375,-86129.2031,-48148.9883
1552.019427164,-14.618,-16.1603,-18.0379,-16.8532,-91372.8594,-12633.5859,-21879.6973,-23975.5312,-19.1778,2660.4612,-14.4392,143.5206,-51378.4336,-14577.3379,-86167.7188,-48186.4258
1552.023422537,-14.618,-16.1603,-18.0379,-16.8532,-91411.3672,-12688.2578,-21940.4492,-24030.8516,-19.1331,2622.7759,-14.4839,166.2746,-51391.1758,-14602.752,-86169.6406,-48208.1992
1552.027425134,-14.6627,-16.2274,-18.0826,-16.8756,-91374.9375,-12666.5996,-21918.4336,-24019.1621,-19.0884,2299.1897,-14.4392,-2.3693,-51334.2891,-14535.7861,-86111.3672,-48151.7148
